分區業務組別代碼	醫事機構代碼	權屬別名稱	醫事機構名稱	機構地址	電話區域號碼	電話號碼	特約類別	型態別代碼	醫事機構種類	終止合約或歇業日期	原始合約起始日期
5	3807300128	私立中醫診所	華夏明?中醫診所	高雄市左營區華夏路７３５號１－３樓	7	3503891	4	24	A		20130506
5	3807300235	私立中醫診所	宏福中醫診所	高雄市左營區自由四路１號１＋２樓、３號１樓	7	3509558	4	24	A		20140501
5	3807300262	私立中醫診所	榮景中醫診所	高雄市左營區榮成一街１７號１－２樓	7	3452502	4	24	A		20150701
5	3807300342	私立中醫診所	意凡馬光中醫診所	高雄市左營區店仔頂路３２號１－３樓	7	5889288	4	24	A		20160321
5	3807300351	私立中醫診所	明華馬光中醫診所	高雄市左營區左營區明華一路１９２號１樓	7	5506558	4	24	A		20160401
5	3807300404	私立中醫診所	星齊祥中醫診所	高雄市左營區新庄仔路２８２號１樓	7	3417979	4	24	A		20160912
5	3807300422	私立中醫診所	高鐵中醫診所	高雄市左營區華夏路１１０８號１樓	7	3488282	4	24	A		20170302
5	3807300440	私立中醫診所	謝佳蓉中醫診所	高雄市左營區忠言路６６號１樓	7	5508800	4	23	A		20170803
5	3807300468	私立中醫診所	元真中醫診所	高雄市左營區光興街２３５號１樓	7	5567166	4	23	A		20170803
5	3807300477	私立中醫診所	順利中醫診所	高雄市左營區後昌路６２９之２號１－２樓	7	3630099	4	23	A		20170821
5	3807300486	私立中醫診所	詠宏中醫診所	高雄市左營區新榮街１５１號１樓	7	5868288	4	23	A		20170821
5	3807300511	私立中醫診所	德滿堂中醫診所	高雄市左營區重愛路３５６號１樓	7	3102272	4	23	A		20180803
5	3807300548	私立中醫診所	雲玖中醫診所	高雄市左營區立大路１８１號１樓，夾層	7	3469311	4	23	A		20181101
5	3807300557	私立中醫診所	福山雲玖中醫診所	高雄市左營區重愛路１６６號１、２樓	7	3507081	4	23	A		20181102
5	3807300575	私立中醫診所	謝育霖中醫診所	高雄市左營區至聖路１７１號１樓	7	5509776	4	23	A		20181108
5	3807300584	私立中醫診所	六必居中醫診所	高雄市左營區文學路２５５號１樓、２５７號１樓	7	3482678	4	23	A		20181118
5	3807300600	私立中醫診所	廣欣中醫診所	高雄市左營區立信路８５號１－２樓	7	5507931	4	24	A		20191001
5	3807300628	私立中醫診所	正大左營中醫診所	高雄市左營區至聖路１５１之２號１樓	7	5562682	4	24	A		20200804
5	3807300637	私立中醫診所	嘉安中醫診所	高雄市左營區新庄仔路２３７－１號１樓	7	3491118	4	24	A		20210101
5	3807300646	私立中醫診所	韻心中醫診所	高雄市左營區軍校路６１０號１－２樓	7	3623888	4	24	A		20210301
5	3807300655	私立中醫診所	醫晟中醫診所	高雄市左營區裕誠路２６６號１樓	7	5589989	4	24	A		20210706
5	3807300664	私立中醫診所	天蘊中醫診所	高雄市左營區文自路２２６號１樓	7	3451688	4	24	A		20211015
5	3807300673	私立中醫診所	啟文堂中醫診所	高雄市左營區翠峰路６４號１樓	7	5889519	4	24	A		20211112
5	3807300682	私立中醫診所	至謙中醫診所	高雄市左營區華夏路３１０號１樓	7	5502566	4	24	A		20220126
5	3807300691	私立中醫診所	漢源中醫診所	高雄市左營區明誠二路３４０號１－２樓	7	5577070	4	24	A		20220513
5	3807300708	私立中醫診所	漢丞中醫診所	高雄市左營區文川路４６５號１樓	7	3102880	4	24	A		20221201
5	3807300717	私立中醫診所	椿萱堂中醫診所	高雄市左營區至聖路１５３號１樓	7	5583328	4	24	A		20230418
5	3807300726	私立中醫診所	穀雨中醫診所	高雄市左營區高鐵路１８２號１－２樓	7	3500091	4	24	A		20230626
5	3807300735	私立中醫診所	天悅中醫診所	高雄市左營區重義路５號１樓	7	3504747	4	24	A		20240110
5	3807300744	私立中醫診所	控八控控中醫診所	高雄市左營區民族一路１０１６之１２號１樓	7	3507948	4	24	A		20250103
5	3807300753	私立中醫診所	哲康中醫診所	高雄市左營區左營大路３０７號１樓	7	5880300	4	24	A		20240801
5	3807300762	私立中醫診所	翰醫堂博愛中醫診所	高雄市左營區博愛二路２９２號１．２樓	7	5509191	4	24	A		20241108
5	3807300771	私立中醫診所	佳富中醫診所	高雄市左營區翠華路６０９號１樓	7	5528885	4	24	A		20250618
5	3807310017	私立中醫診所	優瑞卡中醫診所	高雄市楠梓區翠屏里翠屏路６號	7	3649780	4	24	A		20120521
5	3807310026	私立中醫診所	健泰中醫診所	高雄市楠梓區後昌路７６２號１樓	7	3646595	4	24	A		20121105
5	3807310035	私立中醫診所	德民中醫診所	高雄市楠梓區德民路９８１－５號１樓	7	3658123	4	24	A		20130102
5	3807310053	私立中醫診所	仁和堂中醫診所	高雄市楠梓區德賢路２２０巷２號１樓	7	3656838	4	24	A		20150119
5	3807310071	私立中醫診所	廣澤堂中醫診所	高雄市楠梓區三山街１４號１樓	7	3601963	4	24	A		20150306
5	3807310099	私立中醫診所	德杏中醫診所	高雄市楠梓區清豐二路１０８號１樓	7	3538218	4	24	A		20161104
5	3807310106	私立中醫診所	安成中醫診所	高雄市楠梓區清豐二路３２０號１、２樓	7	3551550	4	23	A		20170718
5	3807310124	私立中醫診所	佑昌馬光中醫診所	高雄市楠梓區德民路９２３號１樓	7	3616788	4	23	A		20171201
5	3807310151	私立中醫診所	仁德中醫診所	高雄市楠梓區建楠路１８２號１樓、１７８號１樓	7	3515639	4	24	A		20201101
5	3807310179	私立中醫診所	思恩堂中醫診所	高雄市楠梓區大學２７街１１２號１樓	7	3640877	4	24	A		20220331
5	3807310188	私立中醫診所	仁欣中醫診所	高雄市楠梓區藍田路８８３號１樓	7	3643182	4	24	A	20231001	20220524
5	3807310197	私立中醫診所	景厚中醫診所	高雄市楠梓區大學西路６１６號１樓	7	3649339	4	24	A	20230601	20220701
5	3807310204	私立中醫診所	陳杉中醫診所	高雄市楠梓區後昌路６７２號１樓	7	3637616	4	24	A	20250420	20230328
5	3807310213	私立中醫診所	本植中醫診所	高雄市楠梓區秀群路４９９巷５號１樓	7	3650303	4	24	A		20240201
5	3807310222	私立中醫診所	藍田馬光中醫診所	高雄市楠梓區藍昌路４１５號１－４樓	7	3606388	4	24	A		20240830
5	3807320013	私立中醫診所	鼎泰堂中醫診所	高雄市三民區河堤路４９０號１樓	7	3593147	4	24	A		20110127
5	3807320022	私立中醫診所	蕙林中醫診所	高雄市三民區寶興路３８號１樓	7	3802379	4	24	A		20110304
5	3807320031	私立中醫診所	孫強峰中醫診所	高雄市三民區明賢街１０６號１樓	7	3432777	4	24	A		20110705
5	3807320086	私立中醫診所	聖和中醫診所	高雄市三民區建國三路３６７號１-２樓	7	2862121	4	24	A		20120417
5	3807320095	私立中醫診所	宜昌中醫診所	高雄市三民區大豐一路７５號１－２樓	7	3836601	4	24	A		20120830
5	3807320120	私立中醫診所	順榮中醫診所	高雄市三民區鼎力路９０號１樓	7	3508681	4	24	A		20130710
5	3807320139	私立中醫診所	善德中醫診所	高雄市三民區皓東路１７１－４號１７１－５號１樓	7	3983568	4	24	A		20130722
5	3807320166	私立中醫診所	三民承德中醫診所	高雄市三民區大豐二路288號１樓	7	3873574	4	24	A		20140101
5	3807320175	私立中醫診所	漢芳中醫診所	高雄市三民區建工路４８１號１樓	7	3971818	4	24	A		20140103
5	3807320246	私立中醫診所	勝南中醫診所	高雄市三民區灣中街２５３號１樓	7	3909787	4	24	A		20140320
5	3807320255	私立中醫診所	至真中醫診所	高雄市三民區九如一路７８４號１樓	7	3892502	4	24	A		20140701
5	3807320264	私立中醫診所	嘉品中醫診所	高雄市三民區大順二路６０號１樓	7	3845999	4	24	A		20140828
5	3807320282	私立中醫診所	春豐中醫診所	高雄市三民區大豐二路４５６號１樓	7	3898246	4	24	A		20141021
5	3807320291	私立中醫診所	恩泉中醫診所	高雄市三民區陽明路１３６號１樓	7	3966697	4	24	A		20141226
5	3807320335	私立中醫診所	鴻生中醫診所	高雄市三民區義德路８５號１樓	7	3818696	4	24	A		20150428
5	3807320362	私立中醫診所	建功馬光中醫診所	高雄市三民區建工路７００號１－3樓	7	3952423	4	24	A		20160321
5	3807320399	私立中醫診所	吳孟哲中醫診所	高雄市三民區建國路三段４０２號１樓	7	3831319	4	24	A		20160718
5	3807320406	私立中醫診所	新世紀中醫診所	高雄市三民區河堤路５９２號１－２樓	7	3107868	4	24	A		20160726
5	3807320442	私立中醫診所	蔡宜芬中醫診所	高雄市三民區明福街１９號１樓	7	3593579	4	24	A		20170111
5	3807320479	私立中醫診所	和申堂中醫診所	高雄市三民區博愛一路３９１號１樓	7	3119520	4	23	A		20171110
5	3807320488	私立中醫診所	康宗元中醫診所	高雄市三民區鼎強街２３６號１樓	7	3509861	4	23	A		20180101
5	3807320497	私立中醫診所	鼎和中醫診所	高雄市三民區鼎力路２３號	7	3101133	4	23	A		20180119
5	3807320504	私立中醫診所	安民中醫診所	高雄市三民區澄和路１０２號１、２樓	7	3980177	4	23	A		20180627
5	3807320513	私立中醫診所	建昌中醫診所	高雄市三民區正忠路２３５號１、２樓	7	3825855	4	23	A		20180801
5	3807320522	私立中醫診所	衫宥中醫診所	高雄市三民區建工路３９３號１－２樓	7	3898877	4	23	A	20221231	20190225
5	3807320531	私立中醫診所	張廷祿中醫診所	高雄市三民區中和街２１３號１樓	7	3233336	4	23	A		20190416
5	3807320540	私立中醫診所	劉景昇中醫診所	高雄市三民區大順二路８６號一樓	7	3862228	4	24	A		20190502
5	3807320568	私立中醫診所	亨木中醫診所	高雄市三民區山東街９４號１樓	7	7251776	4	24	A		20191021
5	3807320577	私立中醫診所	宥程中醫診所	高雄市三民區興隆街６號１－２樓	7	3929595	4	24	A		20191022
5	3807320586	私立中醫診所	勝揚中醫診所	高雄市三民區興昌街８３巷５號１樓	7	3925986	4	24	A		20200116
5	3807320602	私立中醫診所	博雄中醫診所	高雄市三民區博愛一路３３號１－２樓	7	3215377	4	24	A		20200601
5	3807320620	私立中醫診所	宣草集中醫診所	高雄市三民區博仁街１３號１樓	7	3223702	4	26	A		20201214
5	3807320639	私立中醫診所	三里居中醫診所	高雄市三民區察哈爾二街３９號１樓	7	3238899	4	24	A		20201222
5	3807320648	私立中醫診所	妙緣中醫診所	高雄市三民區建興路５５號１－２樓	7	3801002	4	24	A		20210301
5	3807320657	私立中醫診所	鉑氏美中醫診所	高雄市三民區朝陽街１２７號１樓	7	3223480	4	24	A		20210806
5	3807320666	私立中醫診所	杞圓中醫診所	高雄市三民區正興路２２號１樓	7	3965656	4	24	A		20211201
5	3807320675	私立中醫診所	李冠東中醫診所	高雄市三民區中華二路３４７號１樓	7	3233608	4	24	A		20220103
5	3807320684	私立中醫診所	莊敬中醫診所	高雄市三民區莊敬路１１號１－２樓	7	3831133	4	24	A		20220208
5	3807320693	私立中醫診所	尼克科學中醫診所	高雄市三民區建國三路３８３號１－２樓	7	2813808	4	24	A		20220901
5	3807320700	私立中醫診所	友友中醫診所	高雄市三民區陽明路３６３號１－２樓及３６５號１樓	7	3810939	4	24	A		20220902
5	3807320719	私立中醫診所	欣億中醫診所	高雄市三民區義華路２０９號１－２樓	7	3929757	4	24	A		20220920
5	3807320728	私立中醫診所	陽明馬光中醫診所	高雄市三民區陽明路７１號１－３樓	7	3851071	4	24	A		20221007
5	3807320737	私立中醫診所	傳襲中醫診所	高雄市三民區建元路９巷６號	7	3807989	4	24	A		20221109
5	3807320755	私立中醫診所	衫宥中醫診所	高雄市三民區建工路３９３號１－２樓	7	3898877	4	24	A		20230101
5	3807320764	私立中醫診所	福福堂中醫診所	高雄市三民區繼光街１１號１、２樓	7	3112560	4	24	A		20230131
5	3807320773	私立中醫診所	繼中堂中醫診所	高雄市三民區十全二路１５６號１樓	7	3112883	4	24	A		20230223
5	3807320791	私立中醫診所	博愛馬光中醫婦幼診所	高雄市三民區博愛一路５５號１－２樓	7	3232312	4	24	A		20230721
5	3807320808	私立中醫診所	暖馨中醫診所	高雄市三民區鼎中路３９６號１樓	7	3509225	4	24	A		20240514
5	3807320817	私立中醫診所	大成中醫診所	高雄市三民區大豐二路１１２之１號１樓及夾層	7	3965058	4	24	A		20240828
5	3807320826	私立中醫診所	十全詠宏中醫診所	高雄市三民區十全一路２１５號２樓	7	3222269	4	24	A		20240910
5	3807320835	私立中醫診所	惠勝中醫診所	高雄市三民區正興路９７號１樓	7	3891897	4	24	A		20250102
5	3807320862	私立中醫診所	頤生堂中醫診所	高雄市三民區聯興路６２號１樓	7	3951888	4	24	A		20250428
5	3807320871	私立中醫診所	翰醫堂澄清中醫診所	高雄市三民區澄清路６４３－１號１樓	7	3983398	4	24	A		20250711
5	3807330019	私立中醫診所	五福中醫診所	高雄市新興區五福二路３５號１樓	7	2816800	4	24	A		20110803
5	3807330028	私立中醫診所	濟安中醫診所	高雄市新興區忠孝一路１８８號１樓	7	2617213	4	24	A		20120313
5	3807330073	私立中醫診所	永森中醫診所	高雄市新興區中山一路２７６號一樓	7	2361636	4	24	A	20250520	20140718
5	3807330082	私立中醫診所	天榮中醫診所	高雄市新興區林森一路１４７號１樓	7	2711565	4	24	A		20150306
5	3807330117	私立中醫診所	天恩中醫診所	高雄市新興區青年一路１３８號１樓	7	2237778	4	24	A		20160523
5	3807330144	私立中醫診所	陳杉中醫診所	高雄市新興區中東街217號1樓	7	2367696	4	23	A	20230322	20171005
5	3807330153	私立中醫診所	禾安中醫診所	高雄市新興區復興二路１９３號１樓	7	2820088	4	23	A	20250520	20171011
5	3807330162	私立中醫診所	福悅中醫診所	高雄市新興區七賢一路３９８號	7	2367567	4	23	A		20180201
5	3807330171	私立中醫診所	凱璿中醫診所	高雄市新興區民生一路３３０號１－２樓	7	2516699	4	24	A		20190524
5	3807330180	私立中醫診所	民馨中醫診所	高雄市新興區中正三路５號１樓	7	2239481	4	24	A		20200420
5	3807330199	私立中醫診所	林孝澤中醫診所	高雄市新興區六合一路１８０巷４３號１樓	7	2365005	4	24	A		20200703
5	3807330206	私立中醫診所	合佗中醫診所	高雄市新興區六合路８５號１樓	7	2255820	4	24	A		20210101
5	3807330224	私立中醫診所	國醫堂中醫診所	高雄市新興區青年一路４５２．４５４號１樓	7	2816867	4	24	A	20250924	20210909
5	3807330233	私立中醫診所	宸品中醫診所	高雄市新興區七賢一路５１０號１樓	7	2355777	4	24	A		20211005
5	3807330242	私立中醫診所	蔡志君中醫診所	高雄市新興區青年一路３１２號１樓	7	2152248	4	24	A		20230401
5	3807330251	私立中醫診所	天鴻中醫診所	高雄市新興區五福二路１３８號１樓	7	2813438	4	24	A		20240603
5	3807330260	私立中醫診所	一品堂中醫診所	高雄市新興區六合一路８７號１－２樓	7	2367338	4	24	A		20250923
5	3807340024	私立中醫診所	翰林中醫診所	高雄市前金區六合二路１０６號一、二樓	7	2852221	4	23	A		20180213
5	3807340042	私立中醫診所	寬心堂中醫診所	高雄市前金區自強二路２６－１號１－２樓	7	2165988	4	24	A		20250207
5	3807340051	私立中醫診所	澤沛中醫診所	高雄市前金區自強二路４６號１－２樓	7	2915698	4	24	A		20251020
5	3807350011	私立中醫診所	一?堂中醫診所	高雄市苓雅區光華一路３３號１樓	7	3386919	4	24	A		20110602
5	3807350039	私立中醫診所	仁馨中醫診所	高雄市苓雅區英明路１１８之１號	7	7151533	4	24	A		20110706
5	3807350048	私立中醫診所	甘之泉中醫診所	高雄市苓雅區正義路１３２號(１樓)	7	7103993	4	24	A		20110901
5	3807350075	私立中醫診所	太壹中醫診所	高雄市苓雅區英義街１６０號（１樓）	7	5370772	4	24	A		20131029
5	3807350100	私立中醫診所	正義中醫診所	高雄市苓雅區正義路１４９號１樓	7	7494646	4	24	A		20130501
5	3807350137	私立中醫診所	澄立中醫診所	高雄市苓雅區憲政路２４２巷１２號１樓	7	2221198	4	24	A		20130924
5	3807350146	私立中醫診所	祐陞中醫診所	高雄市苓雅區青年一路１２９號１樓	7	3330262	4	24	A		20131008
5	3807350155	私立中醫診所	褔德中醫診所	高雄市苓雅區褔德三路２０２號１樓及２０４號１樓	7	7277838	4	24	A		20131101
5	3807350164	私立中醫診所	祥祐中醫診所	高雄市苓雅區四維二路９４之４號	7	7217185	4	24	A		20140107
5	3807350182	私立中醫診所	普笙中醫診所	高雄市苓雅區廣州一街１２１號１樓	7	7135758	4	24	A		20140623
5	3807350226	私立中醫診所	博安中醫診所	高雄市苓雅區福德二路１２號１樓	7	7227123	4	24	A		20150327
5	3807350262	私立中醫診所	家康中醫診所	高雄市苓雅區福安路１５號１樓	7	7716696	4	24	A		20160105
5	3807350271	私立中醫診所	澤豐中醫診所	高雄市苓雅區和平一路９６號	7	7261223	4	24	A		20160119
5	3807350306	私立中醫診所	歐陽桂齡中醫診所	高雄市苓雅區成功一路２７９號１樓	7	2168518	4	24	A		20160705
5	3807350324	私立中醫診所	惠娟中醫診所	高雄市苓雅區苓雅二路５４號１樓	7	3388699	4	24	A		20170301
5	3807350333	私立中醫診所	大雄中醫診所	高雄市苓雅區興中一路２４７號１樓	7	3345571	4	23	A		20170623
5	3807350342	私立中醫診所	杉合中醫診所	高雄市苓雅區中正二路２０號１樓	7	2261989	4	23	A		20170907
5	3807350351	私立中醫診所	武廟中醫診所	高雄市苓雅區武廟路１２４號１樓	7	7221666	4	23	A		20170923
5	3807350360	私立中醫診所	明正中醫診所	高雄市苓雅區武廟路１７５號１樓	7	7223113	4	23	A		20171228
5	3807350388	私立中醫診所	長庚中醫診所	高雄市苓雅區青年一路１１７號１樓	7	3300655	4	23	A		20180601
5	3807350404	私立中醫診所	禾康中醫診所	高雄市苓雅區青年一路１－９號、１－１０號１樓	7	7228109	4	23	A		20181031
5	3807350413	私立中醫診所	大成中醫診所	高雄市苓雅區正言路７６號１樓	7	7227258	4	23	A	20240828	20181118
5	3807350422	私立中醫診所	高雄漢唐中醫診所	高雄市苓雅區中山二路４１０號８樓	7	3340089	4	24	A		20200521
5	3807350431	私立中醫診所	默默中醫診所	高雄市苓雅區三多二路１５７號１－２樓	7	7229150	4	24	A		20201109
5	3807350440	私立中醫診所	崇心中醫診所	高雄市苓雅區林森二路１４２號１－２樓	7	5371777	4	24	A		20201012
5	3807350459	私立中醫診所	光華馬光中醫診所	高雄市苓雅區光華一路１４８－２３號１－２樓	7	7262959	4	24	A		20201105
5	3807350468	私立中醫診所	吉緣中醫診所	高雄市苓雅區三多二路２９８號及３００號１－２樓	7	5366567	4	24	A		20210712
5	3807350477	私立中醫診所	振德中醫診所	高雄市苓雅區廣州一街１７１號１樓	7	2235826	4	24	A		20210721
5	3807350486	私立中醫診所	欣蓮馨中醫診所	高雄市苓雅區和平一路１４４巷３３－３號１樓	7	2231586	4	24	A		20211224
5	3807350495	私立中醫診所	成功中醫診所	高雄市苓雅區建國一路２０６號１樓	7	7226610	4	24	A		20220701
5	3807350502	私立中醫診所	嘉甫中醫診所	高雄市苓雅區三多一路３０５號１－２樓	7	7219991	4	24	A		20231020
5	3807350511	私立中醫診所	吉祥中醫診所	高雄市苓雅區興中一路２９６號１樓	7	3381878	4	24	A		20231106
5	3807350520	私立中醫診所	日濟安中醫診所	高雄市苓雅區三多一路１４２號１樓	7	7261936	4	24	A		20231219
5	3807350539	私立中醫診所	今古錐中醫診所	高雄市苓雅區光華一路３０９號１－２樓	7	2226967	4	24	A		20241212
5	3807350548	私立中醫診所	泓德中醫診所	高雄市苓雅區尚禮街３８巷２３號１樓	7	2256726	4	24	A		20250318
5	3807350557	私立中醫診所	英明新世紀中醫診所	高雄市苓雅區英明路１４９號１樓	7	7160388	4	24	A		20250505
5	3807350566	私立中醫診所	正言堂中醫診所	高雄市苓雅區正言路７６號１樓	7	7227416	4	24	A		20250923
5	3807350575	私立中醫診所	國醫堂中醫診所	高雄市苓雅區中華四路２１４號１樓	7	2816867	4	24	A		20250924
5	3807350584	私立中醫診所	亞灣馬光中醫診所	高雄市苓雅區三多三路２４０號１樓	7	3381178	4	24	A		20251122
5	3807360035	私立中醫診所	明聖中醫診所	高雄市前鎮區正勤路５９號	7	5373838	4	24	A		20120722
5	3807360071	私立中醫診所	劉修志中醫診所	高雄市前鎮區一心二路９７號	7	3323988	4	24	A		20130709
5	3807360099	私立中醫診所	右東中醫診所	高雄市前鎮區一心一路２４３之２號	7	5371889	4	24	A		20131101
5	3807360115	私立中醫診所	瑞祥中醫診所	高雄市前鎮區瑞隆路１７９號１樓	7	7219355	4	24	A		20140220
5	3807360124	私立中醫診所	杏安明鳳中醫診所	高雄市前鎮區明鳳２６街２號	7	7935060	4	24	A		20140806
5	3807360133	私立中醫診所	趙家瑩中醫診所	高雄市前鎮區二聖一路９８號１樓、夾層	7	7616636	4	24	A		20150210
5	3807360142	私立中醫診所	安柏中醫診所	高雄市前鎮區民權二路１８０號２樓	7	3350802	4	24	A		20160809
5	3807360179	私立中醫診所	泓德中醫診所	高雄市前鎮區和平二路２８４號１樓	7	7223177	4	23	A	20250305	20180104
5	3807360197	私立中醫診所	祐康中醫診所	高雄市前鎮區復興三路４２３號１樓	7	3333008	4	23	A		20190401
5	3807360204	私立中醫診所	金湛中醫診所	高雄市前鎮區黃埔街２８號１樓	7	7223638	4	24	A		20190628
5	3807360213	私立中醫診所	瑞隆馬光中醫診所	高雄市前鎮區瑞隆路５２３號１樓	7	7226261	4	24	A		20191101
5	3807360222	私立中醫診所	璞田中醫診所	高雄市前鎮區光華二路２２９號１樓	7	3310239	4	24	A		20200115
5	3807360231	私立中醫診所	福祐中醫診所	高雄市前鎮區二聖二路３０１號１樓	7	3341134	4	24	A		20200131
5	3807360240	私立中醫診所	心路中醫診所	高雄市前鎮區一心二路８６號１樓	7	3347086	4	24	A		20210422
5	3807360268	私立中醫診所	伯恩中醫診所	高雄市前鎮區和平二路６２號１樓	7	7261700	4	24	A		20240126
5	3807360277	私立中醫診所	德興堂骨傷中醫診所	高雄市前鎮區一心一路５號	7	7710990	4	24	A		20250227
5	3807370013	私立中醫診所	世岩中醫診所	高雄市旗津區中洲三路７４１號１樓	7	5718001	4	24	A	20230913	20230529
5	3807370022	私立中醫診所	世岩中醫診所	高雄市旗津區中洲三路７４１號	7	5718001	4	24	A		20231225
5	3807380028	私立中醫診所	桂林中醫診所	高雄市小港區中安路６３０號１樓	7	7930979	4	24	A		20120724
5	3807380064	私立中醫診所	杏安中醫診所	高雄市小港區宏平路３４７號１樓	7	8060860	4	24	A		20130527
5	3807380073	私立中醫診所	福康中醫診所	高雄市小港區沿海一路３４７號１樓２樓	7	8016797	4	24	A		20140102
5	3807380082	私立中醫診所	宏恩中醫診所	高雄市小港區松金里高松路１０４之２號１樓	7	8019988	4	24	A	20240704	20150212
5	3807380108	私立中醫診所	牧水中醫診所	高雄市小港區山明路１６６．１６８號１樓	7	8036168	4	24	A		20160909
5	3807380126	私立中醫診所	小港濟世中醫診所	高雄市小港區沿海一路４９號１樓	7	8069398	4	24	A		20210125
5	3807380135	私立中醫診所	港心中醫診所	高雄市小港區漢民路１２３號１-２樓	7	8053086	4	24	A		20210428
5	3807380153	私立中醫診所	小港中醫診所	高雄市小港區康莊路１３０號１樓	7	8015882	4	24	A		20210601
5	3807380162	私立中醫診所	漢民中醫診所	高雄市小港區漢民路５０５號１樓	7	8069977	4	24	A		20220502
5	3807380171	私立中醫診所	田彩中醫診所	高雄市小港區漢民路２７７號１樓	7	8018666	4	24	A		20231012
5	3842010069	私立中醫診所	順安堂中醫診所	高雄市鳳山區忠誠路９３號	7	8228822	4	24	A	20221025	19961001
5	3842010130	私立中醫診所	慶昌中醫診所	高雄市鳳山區五福里五甲三路８２號	7	8316538	4	24	A		19950301
5	3842010381	私立中醫診所	福泉中醫診所	高雄市鳳山區曹公里光復路１７２號	7	7474158	4	24	A		19950301
5	3842010443	私立中醫診所	福安堂中醫診所	高雄市鳳山區中山東路３３９號	7	7037167	4	24	A		19950710
5	3842010523	私立中醫診所	安心堂中醫診所	高雄市鳳山區文聖街９７號	7	7404717	4	24	A		19960916
5	3842010603	私立中醫診所	建興中醫診所	高雄市鳳山區青年路二段１８８號	7	7426916	4	24	A		19971231
5	3842010649	私立中醫診所	永安中醫診所	高雄市鳳山區國富路３０號	7	7637338	4	24	A		19980526
5	3842011780	私立中醫診所	聯安中醫診所	高雄市鳳山區新富路４２６，４２６之１	7	7650566	4	24	A		20000401
5	3842011824	私立中醫診所	益群中醫診所	高雄市鳳山區武慶二路１４－１號	7	7271799	4	24	A		20001023
5	3842011833	私立中醫診所	太山中醫診所	高雄市鳳山區文龍路５３號	7	7775653	4	24	A		20001124
5	3842011860	私立中醫診所	順安中醫診所	高雄市鳳山區中山東路２７９號１樓	7	7038585	4	24	A		20011102
5	3842011888	私立中醫診所	仁澤中醫診所	高雄市鳳山區文中街７８號一樓	7	7761105	4	24	A		20011204
5	3842011931	私立中醫診所	立群中醫診所	高雄市鳳山區紅毛港路１５７號１	7	7965719	4	24	A		20020610
5	3842011940	私立中醫診所	長榮中醫診所	高雄市鳳山區五甲二路５６６．５６８號	7	8226874	4	24	A		20020701
5	3842011995	私立中醫診所	黃蘭?中醫診所	高雄市鳳山區文化路１１９號１樓	7	7436066	4	24	A		20030218
5	3842012036	私立中醫診所	多寶中醫診所	高雄市鳳山區經武路二七一號	7	7197883	4	24	A	20230801	20030711
5	3842012045	私立中醫診所	建安中醫診所	高雄市鳳山區五甲二路５５３號	7	8311119	4	24	A		20030804
5	3842012134	私立中醫診所	佑慈中醫診所	高雄市鳳山區誠義路１６５號	7	7196150	4	24	A		20040504
5	3842012170	私立中醫診所	祥元中醫診所	高雄市鳳山區南京路３２４巷４號１樓	7	7660228	4	24	A		20040816
5	3842012214	私立中醫診所	心香中醫診所	高雄市鳳山區八德路二段２２２號	7	7808308	4	24	A		20050418
5	3842012232	私立中醫診所	順德中醫診所	高雄市鳳山區新富路２９２號１樓	7	7651256	4	24	A		20050719
5	3842012250	私立中醫診所	甘草堂中醫診所	高雄市鳳山區文化西路１．３號１．２樓	7	7806262	4	24	A		20050906
5	3842012269	私立中醫診所	儒慧中醫診所	高雄市鳳山區樂園街１１２號１樓	7	7997779	4	24	A		20051112
5	3842012303	私立中醫診所	大愛中醫診所	高雄市鳳山區五甲二路７５６號１樓	7	8112212	4	24	A		20060701
5	3842012456	私立中醫診所	漢醫館中醫診所	高雄市鳳山區國富路２９－１號１樓	7	7671533	4	24	A		20100304
5	3842012465	私立中醫診所	鍾志光中醫診所	高雄市鳳山區青年路二段１４６－５號１樓	7	7993908	4	24	A		20100308
5	3842012509	私立中醫診所	健順中醫診所	高雄市鳳山區文化西路２２號１樓	7	7779381	4	24	A		20100908
5	3842012527	私立中醫診所	宜璇中醫診所	高雄市鳳山區福興里自強一路４１號１樓	7	8126995	4	24	A		20101218
5	3842020029	私立中醫診所	協和中醫診所	高雄市岡山區協和里協和街４６號	7	6264595	4	24	A		19950301
5	3842020074	私立中醫診所	六合中醫診所	高雄市岡山區岡山路１９７號	7	6232577	4	24	A		19950301
5	3842020083	私立中醫診所	莊進益中醫診所	高雄市岡山區岡山里岡山路４９０號	7	6232519	4	24	A		19950301
5	3842020092	私立中醫診所	聖祐中醫診所	高雄市岡山區壽華路１１８號	7	6226456	4	24	A		19950301
5	3842020109	私立中醫診所	聖家中醫診所	高雄市岡山區岡山路171.173號	7	6211459	4	24	A		19960109
5	3842020118	私立中醫診所	陳瑞聰中醫診所	高雄市岡山區中山南路４６２號	7	6232675	4	24	A		19960305
5	3842021151	私立中醫診所	慶安中醫診所	高雄市岡山區岡燕路２４３號	7	6218848	4	24	A		20010319
5	3842021188	私立中醫診所	德隆中醫診所	高雄市岡山區公園西路３段１０６號	7	6268989	4	24	A		20030702
5	3842021204	私立中醫診所	茂盛中醫診所	高雄市岡山區前峰路３９之８號１樓	7	6259235	4	24	A		20240701
5	3842021222	私立中醫診所	博聖中醫診所	高雄市岡山區大德一路９０號	7	6232702	4	24	A		20061017
